13636848,get_close_matches,get_close_matches,https://docs.python.org/2/library/difflib.html#difflib.get_close_matches,difflib,method,1
13269890,merge,pandas.merge,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.merge.html#pandas.merge,method,pandas,3
13269890,join,pandas.Index.join,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Index.join.html#pandas.Index.join,method,pandas,16
13269890,pd.merge,pandas.merge,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.merge.html#pandas.merge,pandas,method,1
13269890,.drop,pandas.Index.drop,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Index.drop.html#pandas.Index.drop,method,pandas,4
13269890,*len,not matched
19463985,drop_duplicates,pandas.Index.drop_duplicates,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Index.drop_duplicates.html#pandas.Index.drop_duplicates,method,pandas,3
19463985,shift,pandas.DataFrame.shift,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.shift.html#pandas.DataFrame.shift,method,pandas,7
19463985,diff,pandas.core.groupby.DataFrameGroupBy.diff,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.core.groupby.DataFrameGroupBy.diff.html#pandas.core.groupby.DataFrameGroupBy.diff,method,pandas,5
19463985,shift(),pandas.DataFrame.shift(),http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.shift.html#pandas.DataFrame.shift,method,pandas,7
19463985,.any,pandas.core.groupby.DataFrameGroupBy.any,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.core.groupby.DataFrameGroupBy.any.html#pandas.core.groupby.DataFrameGroupBy.any,method,pandas,18
17071871,isin,pandas.Index.isin,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Index.isin.html#pandas.Index.isin,method,pandas,3
17071871,df.loc,not matched
17071871,df.index.isin,not matched
17071871,df.where,pandas.DataFrame.where,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.where.html#pandas.DataFrame.where,pandas.DataFrame,method,1
17071871,query(),query(),http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.query.html#pandas.DataFrame.query,pandas.DataFrame,method,1
17071871,df.query,pandas.DataFrame.query,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.query.html#pandas.DataFrame.query,pandas.DataFrame,method,1
17071871,df.loc,not matched
17071871,append,pandas.Index.append,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.Index.append.html#pandas.Index.append,method,pandas,14
17071871,df.groupby,pandas.DataFrame.groupby,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.groupby.html#pandas.DataFrame.groupby,pandas.DataFrame,method,1
17071871,.get_group,pandas.tseries.resample.Resampler.get_group,http://pandas.pydata.org/pandas-docs/stable/generated/pandas.tseries.resample.Resampler.get_group.html#pandas.tseries.resample.Resampler.get_group,method,pandas,2
17071871,.reset_index(),pandas.DataFrame.reset_index(),http://pandas.pydata.org/pandas-docs/stable/generated/pandas.DataFrame.reset_index.html#pandas.DataFrame.reset_index,method,pandas,2
17071871,numpy.where,numpy.where,http://docs.scipy.org/doc/numpy-1.10.1/reference/generated/numpy.where.html#numpy.where,numpy.random.RandomState,method,1
13148429,concatenate,numpy.concatenate,http://docs.scipy.org/doc/numpy-1.10.1/reference/generated/numpy.concatenate.html#numpy.concatenate,method,numpy,3
13148429,df.ix,not matched
13148429,df.mean,not matched
